name,address,latitude,longitude,category,zone
Shawty Food,"14 Omitogun St, Lagos",6.508176,3.3895404,"restaurant, point_of_interest, food, establishment",D
God De Best Frozzen Food,"9 Araromi St, Lagos",6.512504,3.3845339,"restaurant, point_of_interest, food, establishment",D
Jydes Finger Food & Drinks,"Plot 136, Lagos",6.503718,3.383654,"restaurant, point_of_interest, food, establishment",D
Smoothie Express Mainland,"304 Herbert Macaulay Wy, Lagos",6.505197,3.3781599,"restaurant, point_of_interest, food, establishment",D
Total Package Restaurant (TP),"17 Morris St, Lagos",6.521702,3.3806756,"restaurant, point_of_interest, food, establishment",D
Iyan Aladuke,"308 Murtala Muhammed Way, Lagos",6.501746,3.3751122,"restaurant, point_of_interest, food, establishment",B
OPVINE,"Store 30 Biobaku shopping complex Ransom kuti Road,Akoka",6.514777,3.3864873,"restaurant, point_of_interest, food, establishment",D
Oakley Restaurant,"5 davies street, off University Rd, Lagos",6.51766,3.3826041,"restaurant, point_of_interest, food, establishment",D
Smoke’s Place,"17 Omitogun St, Lagos",6.507756,3.389295,"restaurant, point_of_interest, food, establishment",D
To 2 Food Canteen,"1 Odusami St, Lagos",6.534404,3.3579388,"restaurant, point_of_interest, food, establishment",D
As E Dey Hot Food Canteen,"24 Bode Thomas Rd, Lagos",6.536601,3.3665806,"restaurant, point_of_interest, food, establishment",D
Skibo_foodz,"Odi olowo local govt, 18 Akinola St, Lagos",6.528689,3.3662519,"restaurant, point_of_interest, food, establishment",D
We'wo Restaurant,"43 Shipeolu St, Lagos",6.538953,3.3684414,"restaurant, point_of_interest, food, establishment",D
Treasure Coast Restaurant,"22 Oweh St, Lagos",6.52375,3.3699223,"restaurant, point_of_interest, food, establishment",D
Good Heart Restaurant,"No. 9, Okanlawa Street, Off Olaleye Street, Gbagada Sawmail, Olaleye St, Lagos",6.534949,3.3727025,"restaurant, point_of_interest, food, establishment",D
Home Touch Restaurant & Bar,"228 Ikorodu Rd, Lagos",6.544432,3.3675949,"restaurant, point_of_interest, food, establishment",D
Opeoluwa Restaurant (Iya Sherry),"32 Shiro St, Lagos",6.524069,3.3695573,"restaurant, point_of_interest, food, establishment",D
Shamab Restaurant,"OLosha Bus Stop, 1 Ogunmokun St, Lagos",6.526707,3.3570182,"restaurant, point_of_interest, food, establishment",D
Finicky Restaurant,"6 Jibowu St, Lagos",6.518896,3.3688426,"restaurant, point_of_interest, food, establishment",D
Madam Kessy Restaurant and catering service,"13 Folarin St, Lagos",6.532817,3.3482042,"restaurant, point_of_interest, food, establishment",D
Mrs Arisona Restaurant,"2 Wey St, Lagos",6.529678,3.3532574,"restaurant, point_of_interest, food, establishment",D
Pat Restaurant,"Powa Plaza, Ayantuga St, Lagos",6.532814,3.3545002,"restaurant, point_of_interest, food, establishment",D
Edaolaropin food canteen,"H85M+34G, Agbelekale St, Lagos",6.557698,3.3328392,"restaurant, point_of_interest, food, establishment",A
Amoke Oge Food Canteen,"H83P+8RV, Lagos",6.553393,3.3370525,"restaurant, point_of_interest, food, establishment",A
De Taste Restaurant,"9 Akin-Lawanson St, Lagos",6.55147,3.3399128,"restaurant, point_of_interest, food, establishment",D
Module oluwa food canteen,"19 Adesanya St, Lagos",6.557181,3.3337997,"restaurant, point_of_interest, food, establishment",A
South-South Kitchen,"9 Olutosin Ajayi St, Lagos",6.549272,3.3269924,"restaurant, point_of_interest, food, establishment",B
Chi Chi special Cuisine (The Home),"22 Lateef Salami St, Ikeja",6.549923,3.3288281,"restaurant, point_of_interest, food, establishment",B
Spice And Grill,"1 Olabisi St, Lagos",6.551677,3.3599164,"restaurant, point_of_interest, food, establishment",D
Pondicheri,"2 Folayemi St, Lagos",6.551951,3.3602655,"restaurant, point_of_interest, food, establishment",D
Mealicious Foods and Bakes,"41 Diya St, Lagos",6.553751,3.3902074,"restaurant, point_of_interest, food, establishment",D
Arena market food court,"Arena shopping complex, Lagos",6.562723,3.3521532,"restaurant, point_of_interest, food, establishment",A
Tasty Munch Cuisine,"New Garage, 9 Shomuyiwa St, Lagos",6.547832,3.3932019,"restaurant, point_of_interest, food, establishment",D
Abros Cafe,"H997+MF9, Aina Eleko St, Lagos",6.569153,3.3637172,"restaurant, point_of_interest, food, establishment",A
"The Place Restaurant, Mobolaji Bank Anthony Way","2b Mobolaji Bank Anthony Way, Lagos",6.571704,3.366194,"restaurant, point_of_interest, food, establishment",A
City Diner restaurant/bar/lounge,"1 Salami St, Lagos",6.571488,3.3706801,"restaurant, point_of_interest, food, establishment",A
Chadon Restaurant,"12 Tiamiyu Olushile St, Lagos",6.569603,3.3732939,"restaurant, point_of_interest, food, establishment",A
"Tuntun Yums (Food, Restaurants, Caterers in Lagos)","Adora Cl, Lagos",6.572392,3.3739829,"restaurant, point_of_interest, food, establishment",A
Bibi's Grillhouse,"350-360 Ikorodu Rd, Lagos",6.567356,3.367378,"restaurant, point_of_interest, food, establishment",A
Real Foods & Snacks,"190 Ikorodu Rd, Lagos",6.574852,3.3697405,"restaurant, point_of_interest, food, establishment",A
Dees Foods,"14 Victor Oluwole St, Lagos",6.57063,3.2960054,"restaurant, point_of_interest, food, establishment",A
Eka Kitchen,"44 Fadu Ave, Lagos",6.548291,3.3017563,"restaurant, point_of_interest, food, establishment",B
Westcare Foods,"105-89 Idimu Rd, Lagos",6.558445,3.2992824,"restaurant, point_of_interest, food, establishment",A
Derinz Kitchen,"5 Imala St, Lagos",6.575102,3.2910582,"restaurant, point_of_interest, food, establishment",A
Ollydey Val Resturant,"Council Bus Stop, Idimu, 51 Christy Oladunni St, Ikeja",6.555559,3.3018019,"restaurant, point_of_interest, food, establishment",A
Iya Mary,"45 Astra St, Lagos",6.566593,3.3048628,"restaurant, point_of_interest, food, establishment",A
Abasiama Kitchen,"14 oguronbi st, Lagos",6.573087,3.29207,"restaurant, point_of_interest, food, establishment",A
WakaChow,"3 Philip Taiwo Coker St, Lagos",6.573707,3.3057994,"restaurant, point_of_interest, food, establishment",A
Streat Local Foods,"80 Ejigbo Rd, Lagos",6.549226,3.3083366,"restaurant, point_of_interest, food, establishment",B
Relish Shawarma,"Silva estate, 14 Ayodeji Ogunlana St, Lagos",6.561841,3.2908467,"restaurant, point_of_interest, food, establishment",A
Bonus Kitchen and Event Hall,"Mosalashi St, Lagos",6.551815,3.3039799,"restaurant, point_of_interest, food, establishment",A
Fng Foods,"Fadu Avenue ile iwe Isolo, Lagos",6.551827,3.3029218,"restaurant, point_of_interest, food, establishment",A
Auntyk kitchen Restaurant,"Moro junction, Ifelodun St, Lagos",6.566611,3.3013963,"restaurant, point_of_interest, food, establishment",A
Yakoyo Food Canteen,"12 Saka St, Lagos",6.553003,3.3079974,"restaurant, point_of_interest, food, establishment",A
Mama K Food Canteen,Lagos,6.546281,3.2905367,"restaurant, point_of_interest, food, establishment",B
Dajoka meals,"25, Edagbeja street, off Coker Rd, Lagos",6.549341,3.3072527,"restaurant, point_of_interest, food, establishment",B
Iya Lola Food Canteen,Lagos,6.560917,3.2949212,"restaurant, point_of_interest, food, establishment",A
Akwa Ibom Kitchen,"47 Olutosin Ajayi St, Lagos",6.548266,3.3226776,"restaurant, point_of_interest, food, establishment",B
Street Style Grill NG,"H85G+6H7, Bisi Oladipo St, Lagos",6.558043,3.3264432,"restaurant, point_of_interest, food, establishment",A
Melting Pot Cuisine,"G8XH+V34, Lagos",6.549626,3.3277003,"restaurant, point_of_interest, food, establishment",B
Karma Cafe,"12 Town Planning Way, Lagos",6.55706,3.3640929,"restaurant, point_of_interest, food, establishment",D
Mama's Meal Restaurant,"Oregun Ojodu, Off Olatunji Street, 23 Ogunleti St, Ikeja",6.585223,3.3824506,"restaurant, point_of_interest, food, establishment",A
The Orchid Bistro,"58a Isaac John St, Ikeja",6.585229,3.3569763,"restaurant, point_of_interest, food, establishment",A
Tastee Meal Kitchen,"Off Olatunji Street, 23 Ogunleti St, Ikeja",6.588584,3.3790207,"restaurant, point_of_interest, food, establishment",A
Chiomzy Restaurant,"6 Olakunle Ajibade St, Ogudu Rd, Lagos",6.586015,3.3848481,"restaurant, point_of_interest, food, establishment",A
Fit Food,Ikeja,6.585916,3.3852379,"restaurant, point_of_interest, food, establishment",A
Olaiya Food Canteen,"Alapere, 18 Demurin St, Lagos",6.597315,3.3895432,"restaurant, point_of_interest, food, establishment",A
Tasty Meals,"18B Fadiya Street, behind Tipper B/stop, Lagos",6.59614,3.3870764,"restaurant, point_of_interest, food, establishment",A
Vibes Lounge,"2-3 Ziatech Rd, Lagos",6.599278,3.3731953,"restaurant, point_of_interest, food, establishment",A
Food City Ketu,"37 Adisa Akintoye Street, Lagos",6.595358,3.3862915,"restaurant, point_of_interest, food, establishment",A
Tommiz Delight Restaurant and lounge,"5 Olu Akerele St, Ikeja",6.604336,3.3445803,"restaurant, point_of_interest, food, establishment",A
Fingerlicking Restaurant,"14 Adeniyi Jones, Ikeja",6.606759,3.3405578,"restaurant, point_of_interest, food, establishment",A
Ite Nnem (Native Kitchen),"7a Olorunnimbe St, Wemabod Est, off Adeniyi Jones, off Ajao Road, Ikeja",6.605816,3.3399035,"restaurant, point_of_interest, food, establishment",A
ChowKing,"31b Aromire Ave, Lagos",6.609117,3.3455905,"restaurant, point_of_interest, food, establishment",A
Chicken Republic Iyana Ipaja/Ayobo/Alimosho,"171 Abeokuta Expy, Lagos",6.616336,3.3030998,"restaurant, point_of_interest, food, establishment",A
Bubbles Home Made Food,"J892+HXX, Oluwole Olaniyan St, Lagos",6.619015,3.3024649,"restaurant, point_of_interest, food, establishment",A
Motunrayo Fast Food,"64 Oshundairo St, Lagos",6.619393,3.3053965,"restaurant, point_of_interest, food, establishment",A
Mama Mani Food Stuff,"4 Odutola St, Lagos",6.605693,3.2945483,"restaurant, point_of_interest, food, establishment",A
Food City,"9 Kolawole St, Lagos",6.619769,3.3085167,"restaurant, point_of_interest, food, establishment",A
God's Love Restaurant ️,"28 Olorun Adaba St, Lagos",6.606433,3.2966781,"restaurant, point_of_interest, food, establishment",A
Yinka Ayomide Food Bank,"5 Raji Oba St, opp. CANNAN LAND, Lagos",6.610351,3.295754,"restaurant, point_of_interest, food, establishment",A
Khadee spicy restaurant,"87 Yaba Ln, Lagos",6.618725,3.3001701,"restaurant, point_of_interest, food, establishment",A
Xtabel buka,"7 Adeboye Solanke Ave, Ikeja",6.603037,3.3523623,"restaurant, point_of_interest, food, establishment",A
"The Place Restaurant, Alausa","2 Kafi St, Lagos",6.614059,3.3565981,"restaurant, point_of_interest, food, establishment",A
Dee All Nation Kitchen &Bar,"16 Ola Ayeni St, Ikeja",6.594605,3.3407717,"restaurant, point_of_interest, food, establishment",A
Belly Mattaz Restaurant,"Off Lewis Street, Pen Cinema, 15 Sunmonu St, Lagos",6.627458,3.3243,"restaurant, point_of_interest, food, establishment",A
Oreoluwa Restaurant,"Pen Cinema, 85 Old Abeokuta Rd, Lagos",6.625193,3.3234904,"restaurant, point_of_interest, food, establishment",A
Oluchi Restaurant,"9 Amoo St, Lagos",6.625846,3.3211614,"restaurant, point_of_interest, food, establishment",A
Amanda Restaurant,"8, Balogun Road, by Omo-onile street, Iju Ishaga Rd, Lagos",6.627269,3.3245917,"restaurant, point_of_interest, food, establishment",A
God's Grace Restaurant,"Oba Ogunji Rd, Ikeja",6.627251,3.3229224,"restaurant, point_of_interest, food, establishment",A
Madam Bestway Restaurant,"J8FF+XMJ, Agunbiade St, Lagos",6.624967,3.324136,"restaurant, point_of_interest, food, establishment",A
Olasheu Foods,Lagos,6.622385,3.3291383,"restaurant, point_of_interest, food, establishment",A
Osmo Food Canteen,"12 Nepaline St, Lagos",6.620618,3.3324525,"restaurant, point_of_interest, food, establishment",A
Bb Food Canteen,"4 Amara Olu St, Ikeja",6.626546,3.3552632,"restaurant, point_of_interest, food, establishment",A
Amazonas Restaurant Ikeja,"50B Abba Johnson Cres, Ikeja",6.611561,3.3472651,"restaurant, point_of_interest, food, establishment",A
Two Short Restaurant & Bar,"J83W+445, Ikeja",6.602708,3.3454221,"restaurant, point_of_interest, food, establishment",A
Md Food Canteen,"17 Makinde St, Ikeja",6.610388,3.3559035,"restaurant, point_of_interest, food, establishment",A
Goat Hunters Restaurant,"3 Adeleke St, Ikeja",6.60112,3.351371,"restaurant, point_of_interest, food, establishment",A
Spices Restaurant,"9 Obafemi Awolowo Wy, Ikeja",6.614295,3.3578504,"restaurant, point_of_interest, food, establishment",A
Simi D'cuisinier,"2C Musili Street Old, Oko-Oba Rd, Lagos",6.634746,3.3127483,"restaurant, point_of_interest, food, establishment",A
Chockit Delicacy,"Millenium Housing Estate, Arigbanla St, Agege",6.626896,3.305088,"restaurant, point_of_interest, food, establishment",A
Meat’N’Grillz Lagos,"39 Wale Famutimi Way, Lagos",6.633615,3.2897377,"restaurant, point_of_interest, food, establishment",A
Ore- Ofe Isheda Aiku Food Carteen,"98 Ekoro Rd, Lagos",6.645503,3.2943919,"restaurant, point_of_interest, food, establishment",A
Chicken Republic - Abule Egba,"Old Abeokuta Rd, Lagos",6.64784,3.3076833,"restaurant, point_of_interest, food, establishment",A
Iya Tomiwa Restaurant,"J8PP+C82, Kayode St, Lagos",6.635984,3.3358112,"restaurant, point_of_interest, food, establishment",A
Cyril's foods (THE JOLLOF FACTORY),"26 College Rd, Lagos",6.639766,3.3323552,"restaurant, point_of_interest, food, establishment",A
ounje restaurant,"47 College Rd, Lagos",6.640605,3.3313568,"restaurant, point_of_interest, food, establishment",A
Excel Canteen,"8 Akinfenwa St, Ikeja",6.63273,3.3398913,"restaurant, point_of_interest, food, establishment",A
Danoch Foods,"12 Kayode St, Lagos",6.634257,3.3369754,"restaurant, point_of_interest, food, establishment",A
SEMAKO Restaurant,"24 Shonola St, Lagos",6.63742,3.3451116,"restaurant, point_of_interest, food, establishment",A
Chicken Republic,"Mobil Filling Station, Ijaiye Rd, Lagos",6.626966,3.3372693,"restaurant, point_of_interest, food, establishment",A
Precious Foods Restaurant,"26 Ijaiye Rd, Lagos",6.630494,3.3391431,"restaurant, point_of_interest, food, establishment",A
TASTY RESTURANT AND BAR,"16 Thomas Salako St, Ikeja",6.633029,3.3408773,"restaurant, point_of_interest, food, establishment",A
Big Brother's Cafe,Lagos,6.634872,3.3429467,"restaurant, point_of_interest, food, establishment",A
Twist Restaurant,"42 Budland St, Ikeja",6.640319,3.3574251,"restaurant, point_of_interest, food, establishment",A
ALWAYS NICE MEAL,"No 8,alhaji sekoni street ojodu Berger lagos, Berger",6.645432,3.3713123,"restaurant, point_of_interest, food, establishment",A
Mama Joy Restaurant,"22 Obafalabi St, Ojodu",6.641872,3.3667862,"restaurant, point_of_interest, food, establishment",A
QUEEN Restaurant,"13 Akinsanya St, Ojodu",6.640863,3.3639406,"restaurant, point_of_interest, food, establishment",A
Carmine23 Cuisine,"50 Nob-Oluwa St, Ikeja",6.632631,3.3454252,"restaurant, point_of_interest, food, establishment",A
De Classick Kitchen Restaurant & Bar,"15 Oyatogun St, Lagos",6.643276,3.3471589,"restaurant, point_of_interest, food, establishment",A
TASTEE Front,"16 Kosoko Street, Ojodu Berger, Lagos",6.641971,3.368958,"restaurant, point_of_interest, food, establishment",A
Annie's Shawarma Spot,"J9R8+R9H, Aina St, Lagos",6.642065,3.3659752,"restaurant, point_of_interest, food, establishment",A
Mano's Delight,"2 Moses Ogungbeye St, Lagos",6.629303,3.3757957,"restaurant, point_of_interest, food, establishment",A
MR Chickens,"Adejokun St, Lagos",6.638787,3.3771758,"restaurant, point_of_interest, food, establishment",A
Mama Restaurant,"3 Pipeline Rd, Lagos",6.65465,3.320393,"restaurant, point_of_interest, food, establishment",A
Henrrick Restaurant,"Shop No. 4, Dafam Complex, Oke Odo, Alimoshu, Ile - Epo, 11 Old Otta Rd, Lagos",6.635664,3.3006926,"restaurant, point_of_interest, food, establishment",A
Gloria Restaurant,"11 Iju Rd, Lagos",6.643241,3.3242263,"restaurant, point_of_interest, food, establishment",A
MAMA COLINS FOOD,"NO 1, ADEBOWALE STREET OJODU, LAGOS BERGER",6.648176,3.3620564,"restaurant, point_of_interest, food, establishment",A
Ma Dish Restaurant,"Ikeja Local Government Ojodu Berger Lagos NG, 37 Yakoyo Rd, Lagos",6.651677,3.3580842,"restaurant, point_of_interest, food, establishment",A
"CREAMYFIELD SUPERMARKET, RESTAURANT AND BAKERY","65 Yakoyo Rd, Ojodu",6.65341,3.3569103,"restaurant, point_of_interest, food, establishment",A
THE LIVING FROZEN FOOD,"No 9,alhaji Ajayii street off saboo bus stop ojodu Berger lagos, Berger",6.650458,3.3604135,"restaurant, point_of_interest, food, establishment",A
Sabroso Food,"2 Agbedina St, Lagos",6.653614,3.3560177,"restaurant, point_of_interest, food, establishment",A
Jibis kitchen,"1 Tijani Bello St, Ojodu Berger",6.640305,3.3607998,"restaurant, point_of_interest, food, establishment",A
SMILY'S KITCHEN,"M92R+Q6M Sparklight Estate, Ojodu Berger",6.651903,3.3905648,"restaurant, point_of_interest, food, establishment",A
Clean Bubble,"42 Babajide Awolesi Ave, Lagos",6.63691,3.3899613,"restaurant, point_of_interest, food, establishment",A
Maroccaine Restaurant and Bar,"317B Akin Ogunlewe street, off Ligali Ayorinde St, Lagos",6.426064,3.4394412,"restaurant, point_of_interest, food, establishment",E
Locale,"2 Saka Jojo St, Lagos",6.427305,3.4123409,"restaurant, point_of_interest, food, establishment",E
Kebab House,"299 Akin Olugbade St, Lagos",6.43118,3.4198886,"restaurant, point_of_interest, food, establishment",E
Indomie Cafe VI,"3 Idowu Martins St, Lagos",6.431427,3.4195089,"restaurant, point_of_interest, food, establishment",E
"Rococo Restaurant, Lounge & Club","1C Ozumba Mbadiwe Ave, Lagos",6.436692,3.4149598,"restaurant, point_of_interest, food, establishment",E
